Date,High,Low,Open,Close,Volume,Adj Close
2017-01-03,84.38999938964844,83.5,83.87999725341797,84.19999694824219,8792700.0,78.86763000488281
2017-01-04,84.5999984741211,84.23999786376953,84.44999694824219,84.5,8096700.0,79.14863586425781
2017-01-05,85.43000030517578,84.37999725341797,84.41000366210938,85.05999755859375,6852400.0,79.67314910888672
2017-01-06,85.25,84.62000274658203,84.94000244140625,85.02999877929688,4799900.0,79.64505767822266
2017-01-09,84.66000366210938,83.75,84.05999755859375,84.4000015258789,10981100.0,79.05496215820312
2017-01-10,84.43000030517578,83.23999786376953,84.33999633789062,83.48999786376953,10918200.0,78.20259094238281
2017-01-11,83.75,83.27999877929688,83.38999938964844,83.75,9572300.0,78.44613647460938
2017-01-12,83.87999725341797,83.37000274658203,83.70999908447266,83.83999633789062,6545400.0,78.5304183959961
2017-01-13,84.0199966430664,83.44000244140625,83.8499984741211,84.01000213623047,6762800.0,78.68966674804688
2017-01-17,85.58000183105469,83.87999725341797,83.9000015258789,85.20999908447266,13097600.0,79.81366729736328
2017-01-18,85.30000305175781,84.58999633789062,84.80000305175781,84.93000030517578,10520400.0,80.18138885498047
2017-01-19,85.0,84.27999877929688,84.62999725341797,84.69999694824219,14074500.0,79.96424102783203
2017-01-20,87.9800033569336,86.41999816894531,86.88999938964844,87.44999694824219,22944400.0,82.56049346923828
2017-01-23,87.3499984741211,86.8499984741211,87.08999633789062,86.95999908447266,9408900.0,82.09789276123047
2017-01-24,87.94999694824219,87.22000122070312,87.22000122070312,87.86000061035156,8704700.0,82.94757080078125
2017-01-25,87.9000015258789,87.05999755859375,87.83999633789062,87.16000366210938,8082900.0,82.28669738769531
2017-01-26,87.2300033569336,86.58999633789062,87.12000274658203,86.5999984741211,6542300.0,81.75802612304688
2017-01-27,86.8499984741211,86.0199966430664,86.44999694824219,86.72000122070312,9332300.0,81.87130737304688
2017-01-30,86.86000061035156,86.5,86.77999877929688,86.75,7350000.0,81.8996353149414
2017-01-31,87.66000366210938,86.52999877929688,86.62999725341797,87.5999984741211,9712400.0,82.70210266113281
2017-02-01,87.58999633789062,86.75,87.02999877929688,87.33000183105469,8291000.0,82.44720458984375
2017-02-02,88.3499984741211,87.25,87.61000061035156,87.76000213623047,8997200.0,82.8531723022461
2017-02-03,88.16999816894531,87.38999938964844,88.12000274658203,87.41000366210938,7161900.0,82.5227279663086
2017-02-06,87.79000091552734,87.12999725341797,87.5,87.4000015258789,7483000.0,82.51329040527344
2017-02-07,88.27999877929688,87.4800033569336,87.63999938964844,88.01000213623047,6646100.0,83.08917999267578
2017-02-08,88.33999633789062,87.80999755859375,88.06999969482422,88.33000183105469,6815800.0,83.39128112792969
2017-02-09,88.77999877929688,88.02999877929688,88.33000183105469,88.66999816894531,9914100.0,83.71226501464844
